JD	lat	lon	Press	ws2.5	ws10	wd2.5	wd10	T2.5	T10	q2.5	q10	rhi2.5	rhi10	T_sfc	T_s_epp	T_s_brns	Tice	LWd	Lwu	SWd	Swu	RR_org	RR_ncr	twr_orien	ww	u*	hs	hl	usb_2.5	usb_10	hsb_2.5	hsb_10	hlb_2.5	hlb_10	zob2.5	zob10	zotb2.5	zotb10	zoqb2.5	zogb10
305.5417	75.75322	-143.93052	1014.7	2.29	2.6	162	162	9999	-23.98	9999	0.44	9999	101	-24.16	-24.16	-24.62	-7.54	174.3	217.5	0	0	0	0	7.4	-0.0045	9999	9999	-0.3	9999	0.0966	9999	-1.3	9999	-0.2	9999	0.00045	9999	0.000205	9999	0.00024
305.5833	75.7563	-143.92802	1015.3	9999	9999	9999	9999	9999	-23.35	9999	0.461	9999	100.9	-23.55	-23.55	-23.95	-7.56	181.3	219.7	0	0	0	0	7.5	-0.0045	9999	0	-0.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.625	75.75935	-143.92551	1016	9999	9999	9999	9999	9999	-23.01	9999	0.48	9999	100.7	-23.28	-23.28	-23.57	-7.56	182.7	220.6	0	0	0	0	7.7	9999	9999	9999	-0.3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.6667	75.76257	-143.92286	1016.6	9999	9999	9999	9999	9999	-23.1	9999	0.471	9999	100.8	-23.28	-23.28	-23.6	-7.57	184	220.7	0	0	0	0	7.7	9999	9999	9999	-0.4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.7083	75.76559	-143.92096	1016.9	9999	9999	9999	9999	9999	-21.8	9999	0.541	9999	100.9	-21.41	-21.41	-21.59	-7.64	211.1	227.5	0.4	0	0	0	7.7	9999	9999	9999	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.75	75.76884	-143.91986	1017.3	9999	9999	9999	9999	9999	-19.01	9999	0.701	9999	100.5	-18.55	-18.55	-18.7	-7.68	231	238.2	1.2	0.2	0	0	7.5	0.004	9999	3.3	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.7917	75.77195	-143.92054	1017.5	9999	9999	9999	9999	9999	-16.35	9999	0.9	9999	100.2	-16.17	-16.17	-16.31	-7.72	243.4	247.2	3	2	0	0	7	0.001	9999	9999	-0.5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
305.8333	75.7753	-143.92151	1018.1	2.43	2.93	142	140	9999	-15.67	9999	0.95	9999	99.5	-17.24	-17.24	-17.64	-7.74	207.9	242.8	3.4	3.3	0	0	7.2	0.0015	0.12	-1.5	0.2	9999	0.082	9999	-5	9999	-0.9	9999	0.00045	9999	0.000256	9999	0.000295
305.875	75.77887	-143.92316	1018.5	2.93	3.5	137	138	9999	-18.15	9999	0.755	9999	99.8	-19.84	-19.84	-20.66	-7.75	193.7	233	5.1	4.9	0	0	7.9	-0.002	0.1	-6.2	0.1	9999	0.1069	9999	-7.6	9999	-1.2	9999	0.00045	9999	0.000192	9999	0.000225
305.9167	75.78263	-143.92607	1018.8	3.61	4.13	135	135	9999	-19.74	9999	0.651	9999	100	-20.17	-20.17	-20.99	-7.73	202.7	231.9	2.2	2.2	0	0	8	-0.002	0.12	-4.6	999	9999	0.1564	9999	-3.9	9999	-0.4	9999	0.00045	9999	0.000123	9999	0.000148
305.9583	75.78672	-143.92855	1019	9999	9999	9999	9999	9999	-18.31	9999	0.751	9999	100.6	-17.07	-17.07	-17.18	-7.71	250.9	243.9	2.3	1.5	0	0	8	0.377	9999	9999	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
306	75.79035	-143.93253	1019.1	9999	9999	9999	9999	9999	-15.3	9999	0.99	9999	100.1	-15.07	-15.07	-15.22	-7.7	249.2	251.5	0.9	0.3	0	0	8.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
306.0417	75.79509	-143.93751	1019.5	9999	9999	9999	9999	9999	-15.21	9999	0.99	9999	99.7	-16.49	-16.49	-16.97	-7.7	202.6	245.6	0	0	0	0	8.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
306.0833	75.79917	-143.94205	1019.8	6.16	6.7	138	135	9999	-14.85	9999	1.029	9999	99.8	-14.84	-14.84	-14.92	-7.69	250.4	252.4	0.3	0	0.1	0	8.4	0.004	0.255	-1.2	0.3	9999	0.2671	9999	-1	9999	0.3	9999	0.00045	9999	0.000064	9999	0.000079
306.125	75.80379	-143.94591	1020	6.8	7.17	138	136	9999	-14.42	9999	1.069	9999	99.6	-14.41	-14.41	-14.38	-7.66	250.6	254.1	0	0	0	0	8.5	0.002	0.29	2.2	-0.1	9999	0.2858	9999	-1.2	9999	0.4	9999	0.00045	9999	0.000058	9999	0.000072
306.1667	75.80833	-143.95036	1020.1	6.9	7.83	140	140	9999	-14.65	9999	1.04	9999	99.6	-15.01	-15.01	-15.01	-7.61	236.8	251.6	0	0	0	0	8.5	0.004	0.315	-2	-0.3	9999	0.3092	9999	-6.4	9999	-0.6	9999	0.00045	9999	0.000052	9999	0.000065
306.2083	75.81276	-143.95468	1020.5	6.41	7.27	145	145	9999	-15.18	9999	0.99	9999	99.7	-15.35	-15.35	-15.29	-7.56	237.6	250.3	0	0	0	0	8.7	-0.004	0.37	1.6	0.4	9999	0.2882	9999	-3.6	9999	0	9999	0.00045	9999	0.000057	9999	0.000071
306.25	75.81716	-143.95907	1020.8	7.93	9	142	142	9999	-16.09	9999	0.909	9999	99.7	-15.95	-15.95	-15.83	-7.56	241.2	248	0	0	0	0	8.7	-0.001	0.355	10	0.7	9999	0.3601	9999	0.7	9999	1.2	9999	0.00045	9999	0.00004	9999	0.000051
306.2917	75.82166	-143.96309	1021.3	7.42	8.42	141	141	9999	-16.88	9999	0.849	9999	99.9	-16.43	-16.43	-16.31	-7.55	244.6	246.2	0	0	0	0	9	0	0.36	10.2	0.9	9999	0.3385	9999	5.5	9999	1.9	9999	0.00045	9999	0.000044	9999	0.000056
306.3333	75.82579	-143.9667	1021.7	7.69	7.98	140	137	9999	-17.13	9999	0.829	9999	100	-16.58	-16.58	-16.46	-7.48	245.5	245.7	0	0	0	0	9.2	0	0.34	12.2	0.8	9999	0.3218	9999	6.7	9999	2.1	9999	0.00045	9999	0.000047	9999	0.00006
306.375	75.83005	-143.9708	1021.6	7.82	8.09	138	135	9999	-17.59	9999	0.799	9999	100	-17.07	-17.07	-17	-7.43	239.6	243.8	0	0	0	0	9.4	0.003	0.34	9.5	0.5	9999	0.326	9999	6.3	9999	1.7	9999	0.00045	9999	0.000046	9999	0.000058
306.4167	75.83391	-143.97469	1021.7	7.21	7.8	138	136	9999	-17.46	9999	0.809	9999	100	-17.05	-17.05	-17.01	-7.43	237.2	243.8	0	0	0	0	9.5	0.002	0.31	8.9	0.2	9999	0.3139	9999	4.5	9999	1.4	9999	0.00045	9999	0.000049	9999	0.000062
306.4583	75.8381	-143.9781	1021.7	5.88	6.67	145	145	9999	-18.1	9999	0.76	9999	100.1	-18.84	-18.84	-19	-7.43	197.3	236.7	0	0	0	0	9.8	0.001	0.29	-6.6	0.4	9999	0.2586	9999	-9.9	9999	-1.4	9999	0.00045	9999	0.000064	9999	0.00008
306.5	75.84191	-143.98079	1021.8	5.08	5.83	135	133	9999	-19.35	9999	0.672	9999	100.1	-21.55	-21.55	-21.98	-7.4	167.4	226.6	0	0	0	0	9.9	0.001	0.2	-21.7	0.3	9999	0.2075	9999	-20.8	9999	-2.8	9999	0.00045	9999	0.000086	9999	0.000105
306.5417	75.84561	-143.98313	1021.9	3.83	4.8	133	133	9999	-20.13	9999	0.626	9999	100.3	-23.06	-23.06	-23.61	-7.38	166.8	221.2	0	0	0	0	10	0.001	0.11	-17.5	0.3	9999	0.1512	9999	-18.4	9999	-2.4	9999	0.00045	9999	0.000127	9999	0.000153
306.5833	75.84938	-143.98458	1021.9	4.12	5.02	129	128	9999	-20.06	9999	0.636	9999	100.5	-22.94	-22.94	-23.37	-7.37	170.2	221.7	0	0	0	0	10	0	0.14	-20.3	0.2	9999	0.1622	9999	-19.8	9999	-2.7	9999	0.00045	9999	0.000117	9999	0.000141
306.625	75.8533	-143.98557	1022.1	4.12	5	135	134	9999	-20.02	9999	0.635	9999	100.4	-22.74	-22.74	-23.2	-7.38	171.1	222.4	0	0	0	0	10.4	0	0.16	-18.6	0.5	9999	0.1632	9999	-19	9999	-2.5	9999	0.00045	9999	0.000116	9999	0.00014
306.6667	75.85688	-143.98683	1022	4.48	5.09	128	128	9999	-19.36	9999	0.675	9999	100.5	-20.76	-20.76	-21.21	-7.41	195.2	229.7	0	0	0	0	10.6	0.0005	0.21	-20.5	0	9999	0.184	9999	-12.3	9999	-1.7	9999	0.00045	9999	0.0001	9999	0.000122
306.7083	75.86023	-143.98805	1022.4	4.15	4.71	132	132	9999	-19.29	9999	0.68	9999	100.2	-19.47	-19.47	-19.88	-7.44	214.9	234.6	0	0	0	0	10.6	0.0015	0.19	-6	-0.2	9999	0.1842	9999	-2.5	9999	-0.2	9999	0.00045	9999	0.0001	9999	0.000122
306.75	75.8632	-143.98922	1022.6	4.04	4.59	129	129	9999	-19.53	9999	0.661	9999	100.2	-20.49	-20.49	-20.86	-7.47	196	230.7	0	0	0	0	10.6	0.001	0.175	-8.5	0.1	9999	0.168	9999	-8.1	9999	-1	9999	0.00045	9999	0.000113	9999	0.000136
306.7917	75.86557	-143.99029	1022.6	4.15	4.71	132	132	9999	-20.47	9999	0.601	9999	100.3	-21.42	-21.42	-21.85	-7.51	190.6	227.3	2	1.7	0	0	10.8	0.0015	0.19	-9.8	0.1	9999	0.1733	9999	-8.3	9999	-0.9	9999	0.00045	9999	0.000107	9999	0.00013
306.8333	75.86789	-143.99106	1022.8	4.5	5.1	129	129	9999	-21.4	9999	0.552	9999	100.4	-22.92	-22.92	-23.44	-7.53	174.2	221.8	4.2	3.8	0	0	10.8	0.002	0.2	-18	0.4	9999	0.1831	9999	-13.3	9999	-1.5	9999	0.00045	9999	0.000099	9999	0.000121
306.875	75.87038	-143.99124	1022.7	4.3	4.88	132	132	9999	-21.95	9999	0.522	9999	100.6	-23.3	-23.3	-23.85	-7.56	174.8	220.5	4.5	4.1	0	0	10.8	0	0.19	-17	0.3	9999	0.1753	9999	-11.5	9999	-1.2	9999	0.00045	9999	0.000104	9999	0.000127
306.9167	75.87291	-143.9927	1023	9999	9999	9999	9999	9999	-21.33	9999	0.56	9999	100.6	-21.79	-21.79	-22.21	-7.58	191.7	226	3	2.7	0	0	10.9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
306.9583	75.87563	-143.99568	1023	4.5	5.21	130	130	9999	-20.16	9999	0.628	9999	100.5	-19.98	-19.98	-20.14	-7.59	217.5	232.8	1.1	0.6	0	0	11.1	-0.002	0.24	-1.7	-0.2	9999	0.2092	9999	0.8	9999	0.3	9999	0.00045	9999	0.000084	9999	0.000103
307	75.87856	-143.99835	1022.3	9999	9999	9999	9999	9999	-19.21	9999	0.68	9999	100.3	-19.35	-19.35	-19.42	-7.6	212.6	235	0	0	0	0	11.1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.0417	75.88204	-144.00228	1022.3	9999	9999	9999	9999	9999	-19.91	9999	0.642	9999	100.1	-21.52	-21.52	-21.93	-7.69	179.5	226.8	0	0	0	0	11.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.0833	75.88558	-144.00444	1022.8	9999	9999	9999	9999	9999	-20.91	9999	0.583	9999	100.4	-23.97	-23.97	-24.4	-7.72	175.1	218.2	0	0	0	0	11.1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.125	75.8889	-144.00523	1022.7	9999	9999	9999	9999	9999	-21.79	9999	0.535	9999	100.4	-23.91	-23.91	-24.29	-7.74	174.4	218.4	0	0	0	0	11.3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.1667	75.89214	-144.0055	1022.7	9999	9999	9999	9999	9999	-22.2	9999	0.515	9999	100.6	-24.76	-24.76	-25.09	-7.75	171.5	215.4	0	0	0	0	11.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.2083	75.89534	-144.00631	1022.6	9999	9999	9999	9999	9999	-22.27	9999	0.513	9999	100.7	-24.13	-24.13	-24.41	-7.76	175	217.6	0	0	0	0	11.3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.25	75.89821	-144.00647	1022.8	9999	9999	9999	9999	9999	-20.96	9999	0.58	9999	100.6	-21.46	-21.46	-21.66	-7.78	201.2	227.3	0	0	0	0	11.4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.2917	75.90091	-144.00803	1022.7	3.95	4.43	136	137	9999	-20.89	9999	0.58	9999	100.3	-21.5	-21.5	-21.83	-7.83	192.9	227	0	0	0	0	11.6	-0.001	0.155	-5.9	999	9999	0.1663	9999	-5.6	9999	-0.5	9999	0.00045	9999	0.000113	9999	0.000136
307.3333	75.9038	-144.00888	1022.9	4.32	4.91	130	130	9999	-21.81	9999	0.532	9999	100.3	-23.01	-23.01	-23.43	-7.89	172.8	221.5	0	0	0	0	11.6	-0.004	0.24	-10.1	-0.6	9999	0.1785	9999	-10.6	9999	-1.1	9999	0.00045	9999	0.000102	9999	0.000124
307.375	75.90659	-144.01036	1022.9	6.39	7.12	112	113	9999	-23.48	9999	0.452	9999	100.5	-24.54	-24.54	-25	-7.91	168.9	216.1	0	0	0	0	11.6	0.001	0.32	-4.1	9999	9999	0.2741	9999	-14.6	9999	-1.4	9999	0.00045	9999	0.000056	9999	0.00007
307.4167	75.90936	-144.01041	1022.8	9999	9999	9999	9999	9999	-24.35	9999	0.42	9999	100.9	-24.9	-24.9	-25.32	-7.93	173.9	214.9	0	0	0	0	11.7	-0.0025	9999	-6.8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.4583	75.9119	-144.01109	1022.5	9999	9999	9999	9999	9999	-24.14	9999	0.422	9999	100.9	-24.82	-24.82	-25.21	-7.97	176.1	215.2	0	0	0	0	11.7	0.0045	9999	-5.8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.5	75.9145	-144.01174	1022.3	9999	9999	9999	9999	9999	-23.4	9999	0.46	9999	100.8	-24.09	-24.09	-24.42	-8	178.6	217.8	0	0	0	0	11.5	-0.004	9999	-2.9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.5417	75.91701	-144.01267	1022.2	9999	9999	9999	9999	9999	-23.94	9999	0.433	9999	100.7	-25.61	-25.61	-26.05	-8.05	168.2	212.4	0	0	0	0	11.5	-0.004	9999	-2.3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.5833	75.91954	-144.01327	1022.1	9999	9999	9999	9999	9999	-24.14	9999	0.423	9999	100.9	-26.01	-26.01	-26.32	-8.09	170.2	211.1	0	0	0	0	11.6	0.003	9999	-2.9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.625	75.92184	-144.01473	1022	9999	9999	9999	9999	9999	-24.14	9999	0.423	9999	100.8	-25.63	-25.63	-26.01	-8.15	167.7	212.4	0	0	0	0	11.7	0	9999	-10.4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
307.6667	75.92413	-144.01527	1021.9	2.85	3.23	138	138	9999	-24.64	9999	0.403	9999	100.9	-25.85	-25.85	-26.36	-8.19	169.2	211.6	0	0	0	0	11.6	-0.002	0.04	-3.3	9999	9999	0.1023	9999	-5.7	9999	-0.5	9999	0.00045	9999	0.000192	9999	0.000225
307.7083	75.92639	-144.01558	1021.9	2.5	2.84	125	125	9999	-25.1	9999	0.383	9999	100.9	-26.69	-26.69	-27.18	-8.2	167.9	208.8	0	0	0	0	11.6	-0.001	0.04	-2.6	9999	9999	0.0766	9999	-4.8	9999	-0.4	9999	0.00045	9999	0.000255	9999	0.000295
307.75	75.92868	-144.01629	1021.8	2.41	2.74	123	123	9999	-25.69	9999	0.363	9999	100.9	-26.78	-26.78	-27.21	-8.24	168.5	208.5	0	0	0	0	10.9	0.004	0.06	-3.5	9999	9999	0.0812	9999	-3.9	9999	-0.3	9999	0.00045	9999	0.000241	9999	0.000279
307.7917	75.93091	-144.01645	1021.5	2.51	2.85	134	134	9999	-26.24	9999	0.342	9999	101.1	-26.87	-26.87	-27.29	-8.3	169.3	208.2	0.4	0.2	0	0	11.4	-0.006	0.05	9999	9999	9999	0.0963	9999	-3.2	9999	-0.2	9999	0.00045	9999	0.000202	9999	0.000236
307.8333	75.93305	-144.01577	1021.3	2.42	2.83	143	143	9999	-26.36	9999	0.342	9999	101.2	-26.78	-26.78	-27.44	-8.35	170.9	208.5	3.3	2.5	0	0	11.3	-0.005	0.06	-4.5	9999	9999	0.1005	9999	-2.5	9999	-0.2	9999	0.00045	9999	0.000193	9999	0.000226
307.875	999	999	1021.1	2.67	3.47	118	119	9999	-26.53	9999	0.332	9999	101.2	-26.73	-26.73	-27.51	-8.4	171.4	208.7	3.7	3.1	0	0	11.7	0.001	0.1	-6.2	999	9999	0.1327	9999	-1.9	9999	0	9999	0.00045	9999	0.000141	9999	0.000168
307.9167	75.93706	-144.01429	1020.8	1.99	2.7	103	104	9999	-26.51	9999	0.34	9999	101.2	-27.23	-27.23	-27.56	-8.47	171.4	207	2.1	2.2	0	0	11.8	0.001	0.03	-2.4	0	9999	0.0874	9999	-3.1	9999	-0.3	9999	0.00045	9999	0.000223	9999	0.000259
307.9583	75.93891	-144.01329	1020.3	2.27	3.08	102	103	9999	-26.67	9999	0.332	9999	101.2	-26.45	-26.45	-26.36	-8.53	180.8	209.7	0.2	0.4	0	0	11.7	-0.001	0.05	-2.9	0.1	9999	0.1252	9999	0.8	9999	0.1	9999	0.00045	9999	0.000151	9999	0.00018
308	75.94068	-144.01338	1019.7	9999	9999	9999	9999	9999	-25.92	9999	0.36	9999	101.2	-25.47	-25.47	-25.34	-8.56	186	213.1	0	0	0	0	11.7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
308.0417	75.9424	-144.01303	1019.1	2.17	3.2	145	142	-25.58	-25.2	0.37	0.383	100.7	101	-25.69	-25.69	-25.58	-8.61	177	212.3	0	0	0	0	11.8	-0.004	0.06	-3	0.2	0.0972	0.1154	-0.8	-3.2	-0.1	-0.3	0.00045	0.00045	0.000202	0.000167	0.000236	0.000198
308.0833	75.94397	-144.01277	1018.7	1.42	2.06	163	162	-25.79	-25.35	0.36	0.382	100.7	100.9	-25.82	-25.82	-26.06	-8.67	176.3	211.8	0	0	0	0	11.9	0.003	9999	9999	0.5	0.0643	0.0638	-0.2	-1.6	0	-0.1	0.00045	0.00045	0.000303	0.000303	0.000347	0.000346
308.125	75.94524	-144.01197	1018	1.05	1.41	125	137	-26.07	-25.65	0.35	0.372	100.8	101	-25.82	-25.82	-26	-8.7	182.5	211.9	0	0	0	0	12	0.001	0.035	-1.1	-0.1	0.0508	0.0437	0.8	-0.5	0.1	-0.1	0.00045	0.00045	0.000352	0.000377	0.000407	0.00044
308.1667	75.94639	-144.01166	1017.8	1.78	2.33	77	85	-26.46	-26.01	0.338	0.352	100.8	101	-26.03	-26.03	-26.23	-8.73	181	211.1	0	0	0	0	12.1	0	0.03	-1.6	0	0.0844	0.0897	2.2	-0.6	0.2	0	0.00045	0.00045	0.000233	0.000219	0.00027	0.000255
308.2083	75.94724	-144.01177	1017.4	2.09	2.36	70	70	-26.72	-26.37	0.33	0.342	100.8	101.1	-26.41	-26.41	-26.58	-8.78	177.6	209.8	0	0	0	0	12.3	0.001	0.055	-1.8	0	0.0975	0.0904	1.7	-0.6	0.2	0	0.00045	0.00045	0.0002	0.000216	0.000234	0.000252
308.25	75.9483	-144.01237	1016.9	1	1.2	103	103	-26.91	-26.41	0.328	0.342	100.9	101.1	-26.78	-26.78	-27.02	-8.83	176.5	208.6	0	0	0	0	12.5	0.005	0.025	0.1	0.1	0.047	0.0277	0.3	-0.4	0	0	0.00045	0.00045	0.000365	0.000474	0.000425	0.000573
308.2917	75.94932	-144.01286	1016.4	1.54	1.78	133	133	-26.75	-26.57	0.33	0.34	101.1	101.2	-24.65	-24.65	-24.83	-8.86	206.5	216.1	0	0	0	0	13.5	-0.003	0.075	2.9	-0.1	0.0816	0.0858	12.6	10.8	1.2	1	0.00045	0.00045	0.00024	0.000229	0.000278	0.000266
308.3333	75.95031	-144.01487	1015.8	1.19	1.35	162	162	-24.29	-24.44	0.42	0.42	100.8	101.1	-21.41	-21.41	-21.34	-8.88	237.4	227.8	0	0	0	0	13	-0.0005	9999	6.4	0.1	0.0687	0.0724	16	16.4	2	2	0.00045	0.00045	0.000289	0.000275	0.000331	0.000316
308.375	75.95123	-144.01676	1015.5	9999	9999	9999	9999	-22.93	-23.04	0.48	0.48	100.4	100.6	-19.95	-19.95	-19.82	-8.92	235.8	233.1	0	0	0	0	12.8	-0.005	9999	4.6	0.4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
308.4167	75.95221	-144.01878	1014.7	0.98	0.81	279	283	-21.78	-21.91	0.54	0.53	100.2	100.5	-19.25	-19.25	-19.07	-8.97	240.7	235.7	0	0	0	0	12.8	-0.0015	0.03	8.6	0.2	0.0585	0.0494	12.3	11	1.9	1.7	0.00045	0.00045	0.000331	0.000364	0.00038	0.000423
308.4583	75.95289	-144.02054	1014	1.14	1.34	291	352	-20.63	-20.75	0.6	0.598	100.1	100.3	-18.47	-18.47	-18.25	-8.96	242.7	238.6	0	0	0	0	12.5	0.0005	0.06	4.4	999	0.064	0.0695	10.9	11.3	1.8	1.9	0.00045	0.00045	0.000316	0.000293	0.00036	0.000336
308.5	75.95382	-144.02323	1013.5	0.89	0.99	43	44	-19.7	-19.8	0.66	0.65	99.9	100.2	-17.75	-17.75	-17.79	-8.94	242.3	241.3	0	0	0	0	12.1	0.002	0.04	4.1	0.3	0.0528	0.0546	8.5	8.5	1.5	1.6	0.00045	0.00045	0.000354	0.000347	0.000409	0.0004
308.5417	75.95465	-144.0264	1012.8	9999	9999	9999	9999	-19.06	-19.17	0.7	0.69	99.9	100.1	-17.43	-17.43	-17.47	-8.92	242.9	242.5	0	0	0	0	11.9	0.003	9999	4.6	0.2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
308.5833	75.95568	-144.02931	1012.2	9999	9999	9999	9999	-18.59	-18.67	0.73	0.72	99.8	100	-16.93	-16.93	-17.05	-8.89	241.5	244.3	0	0	0	0	11.9	-0.002	9999	2	999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
308.625	75.95687	-144.03432	1011.9	1.21	1.33	23	23	-18.21	-18.31	0.76	0.75	99.8	100	-17.06	-17.06	-17.11	-8.86	241	243.8	0	0	0	0	12	-0.002	0.08	2.1	999	0.0632	0.065	5.2	5.2	1	1.1	0.00045	0.00045	0.000321	0.000317	0.000367	0.000361
308.6667	75.95817	-144.04048	1011.5	3.04	3.24	64	66	-17.87	-17.98	0.78	0.77	99.7	99.9	-17.27	-17.27	-17.63	-8.82	239.3	243	0	0	0	0	12.1	-0.001	0.15	3.5	0.5	0.1417	0.1358	4.7	4.5	1	1.1	0.00045	0.00045	0.000141	0.000148	0.000168	0.000176
308.7083	75.95963	-144.04805	1011.3	3.55	4	72	76	-18.09	-18.16	0.762	0.76	99.8	99.9	-17.76	-17.76	-18.34	-8.77	230.1	241.1	0	0	0	0	11.5	-0.001	0.13	2.1	0.2	0.1628	0.1634	2.7	2.5	0.7	0.7	0.00045	0.00045	0.000119	0.000118	0.000143	0.000142
308.75	75.96123	-144.05704	1011.2	3.32	4.07	65	69	-19.74	-19.5	0.65	0.67	99.8	99.8	-20.43	-20.43	-21.07	-8.72	200.9	231	0	0	0	0	11.5	0.001	0.11	-5	-0.1	0.146	0.1459	-5.6	-6.7	-0.8	-1	0.00045	0.00045	0.000133	0.000134	0.00016	0.00016
308.7917	75.96253	-144.06682	1011.2	4.13	4.55	72	73	-22.3	-22.06	0.51	0.522	99.9	100	-22.86	-22.86	-23.7	-8.71	179.9	222.1	0	0	0	0	11.8	-0.005	0.155	-5.9	-0.2	0.1845	0.1686	-5.9	-7	-0.7	-0.8	0.00045	0.00045	0.000097	0.00011	0.000119	0.000133
308.8333	75.964	-144.07805	1011.4	4.11	5.39	67	69	-24.79	-24.35	0.4	0.422	100.6	100.7	-25.65	-25.65	-26.98	-8.67	161.4	212.2	1	0.8	0	0	12.2	0.001	0.14	-13.8	0.2	0.1817	0.1982	-8.7	-12.5	-0.8	-1.3	0.00045	0.00045	0.000097	0.000087	0.000118	0.000107
308.875	75.9653	-144.08975	1011.3	4.75	5.71	66	67	-22.66	-22.64	0.498	0.5	100.8	101	-22.38	-22.38	-23.44	-8.65	204.2	224	3.9	3.1	0	0	11.8	0.001	0.21	-8.6	-0.2	0.2172	0.2297	2.9	1.8	0.3	0.2	0.00045	0.00045	0.000078	0.000073	0.000096	0.00009
308.9167	75.96675	-144.10287	1011.2	5.84	6.69	78	78	-22.19	-22.19	0.52	0.52	100.4	100.6	-22.21	-22.21	-22.76	-8.65	200.1	224.6	1.5	0.8	0	0	12.7	-0.002	0.24	-9.3	0	0.2652	0.2661	-0.7	-1.4	-0.1	-0.1	0.00045	0.00045	0.00006	0.000059	0.000074	0.000074
308.9583	75.96815	-144.1154	1010.6	5.95	6.65	79	79	-20.98	-21.07	0.58	0.58	100.3	100.5	-20.57	-20.57	-20.79	-8.69	224.5	230.7	0.6	0	0	0	12.4	0	0.25	0.6	0.3	0.2716	0.2688	5.4	5.1	0.9	0.8	0.00045	0.00045	0.000058	0.000059	0.000073	0.000074
309	75.96921	-144.12788	1010.2	6.19	6.94	67	68	-20.77	-20.86	0.59	0.59	100.1	100.3	-20.22	-20.22	-20.72	-8.7	222.8	231.9	0	0	0	0	12.5	0	0.26	2.3	0.1	0.283	0.281	7.6	7.2	1.4	1.2	0.00045	0.00045	0.000055	0.000056	0.000069	0.00007
309.0417	75.9698	-144.14088	1010	5.98	6.74	56	57	-20.94	-21.01	0.582	0.58	100.1	100.3	-20.63	-20.63	-20.98	-8.7	219.3	230.4	0	0	0	0	12.5	0.002	0.26	2.6	0.1	0.2727	0.2714	3.9	3.6	0.7	0.7	0.00045	0.00045	0.000058	0.000058	0.000072	0.000073
309.0833	75.97017	-144.15504	1009.9	6.49	7.23	61	63	-22.37	-22.44	0.51	0.508	100.1	100.3	-21.97	-21.97	-22.39	-8.69	207.3	225.5	0	0	0	0	12.7	-0.002	0.26	6.7	0.8	0.296	0.2915	5.6	5.1	0.7	0.7	0.00045	0.00045	0.000051	0.000052	0.000064	0.000065
309.125	999	999	1010	5.07	5.98	53	54	-25.55	-25.41	0.37	0.38	100.5	100.5	-26.3	-26.3	-27.06	-8.71	157.4	210	0	0	0	0	12.7	0	0.2	-12.9	-0.2	0.2268	0.2281	-9.3	-10.4	-0.8	-1	0.00045	0.00045	0.000072	0.000071	0.000089	0.000088
